timestamp,seq,bytes,rtt_ms,loss_rate
162.781,1618,401594,44.52,0.80
162.882,1619,402442,44.95,0.80
162.982,1620,401962,44.38,0.80
163.083,1621,401578,43.41,0.80
163.183,1622,401722,45.22,0.80
163.284,1623,401962,44.93,0.80
163.384,1624,401738,44.76,0.80
163.485,1625,401658,43.55,0.80
163.585,1626,401818,44.43,0.80
163.686,1627,401626,43.41,0.80
163.786,1628,401610,44.33,0.80
163.887,1629,402570,43.70,0.80
163.987,1630,402250,44.07,0.80
164.088,1631,401802,44.43,0.80
164.188,1632,402410,45.02,0.80
164.289,1633,402394,44.92,0.80
164.389,1634,401274,44.21,0.80
164.490,1635,402506,46.34,0.79
164.591,1636,402570,43.44,0.79
164.691,1637,401978,46.50,0.79
164.792,1638,401354,45.57,0.79
164.893,1639,401658,44.41,0.79
164.994,1640,401562,45.32,0.79
165.095,1641,402330,47.37,0.79
165.195,1642,402042,42.64,0.79
165.295,1643,402058,43.28,0.79
165.395,1644,401962,44.28,0.79
165.496,1645,401754,45.49,0.79
165.596,1646,401402,44.10,0.79
165.697,1647,401306,46.50,0.79
165.798,1648,401322,47.21,0.79
165.898,1649,401818,45.13,0.79
165.999,1650,401226,43.88,0.79
166.099,1651,399946,44.91,0.79
166.200,1652,400890,43.26,0.79
166.300,1653,399738,42.89,0.79
166.401,1654,400730,44.55,0.79
166.501,1655,400522,45.79,0.79
166.601,1656,399626,43.76,0.78
166.702,1657,400250,43.91,0.78
166.802,1658,401722,44.97,0.78
166.903,1659,401530,45.43,0.78
167.003,1660,400730,44.33,0.78
167.105,1661,401626,45.30,0.78
167.204,1662,401738,46.98,0.78
167.305,1663,401626,47.26,0.78
167.406,1664,401354,44.92,0.78
167.506,1665,401098,44.17,0.78
167.607,1666,401178,44.64,0.78
167.707,1667,401354,44.50,0.78
167.808,1668,401834,43.90,0.78
167.908,1669,401626,44.08,0.78
168.009,1670,401306,44.96,0.78
168.109,1671,400954,45.54,0.78
168.209,1672,400890,43.45,0.78
168.310,1673,401322,43.78,0.78
168.411,1674,401658,44.05,0.78
168.511,1675,401050,44.63,0.78
168.612,1676,400986,43.46,0.78
168.712,1677,401722,44.40,0.77
168.813,1678,401546,44.30,0.77
168.913,1679,400890,44.14,0.77
169.013,1680,401466,45.48,0.77
169.114,1681,400138,45.88,0.77
169.214,1682,400986,42.61,0.77
169.315,1683,400618,44.27,0.77
169.416,1684,401930,43.37,0.77
169.516,1685,401514,44.50,0.77
169.617,1686,401418,44.30,0.77
169.717,1687,401594,45.26,0.77
169.818,1688,400330,44.23,0.77
169.918,1689,400938,45.00,0.77
170.018,1690,401402,43.74,0.77
170.119,1691,401210,43.89,0.77
170.219,1692,401066,44.59,0.77
170.320,1693,401498,44.02,0.77
170.420,1694,400714,43.78,0.77
170.521,1695,401306,44.18,0.77
170.621,1696,400858,43.85,0.77
170.722,1697,401818,43.80,0.77
170.822,1698,400362,44.30,0.77
170.923,1699,401370,44.75,0.76
171.023,1700,400762,44.09,0.76
171.124,1701,401594,45.14,0.76
171.225,1702,402106,44.00,0.76
171.325,1703,401354,45.29,0.76
171.426,1704,401898,47.24,0.76
171.526,1705,401594,44.48,0.76
171.626,1706,402250,43.05,0.76
171.727,1707,402122,42.91,0.76
171.828,1708,402106,45.17,0.76
171.927,1709,401386,44.86,0.76
172.028,1710,401178,45.00,0.76
172.128,1711,401546,44.23,0.76
172.229,1712,402186,44.47,0.76
172.329,1713,402106,43.65,0.76
172.429,1714,401690,44.04,0.76
172.530,1715,401338,43.71,0.76
172.630,1716,401898,43.98,0.76
172.731,1717,401850,44.30,0.76
172.831,1718,401114,43.92,0.76
172.932,1719,401594,43.98,0.76
173.032,1720,400746,45.98,0.76
173.133,1721,400714,43.93,0.75
173.233,1722,401162,43.87,0.75
173.333,1723,400826,43.09,0.75
173.434,1724,401114,43.21,0.75
173.534,1725,400698,44.47,0.75
173.635,1726,401194,43.34,0.75
173.735,1727,400970,44.34,0.75
173.836,1728,401210,44.19,0.75
173.937,1729,400378,45.87,0.75
174.037,1730,401194,44.34,0.75
174.138,1731,400138,43.66,0.75
174.238,1732,400266,44.60,0.75
174.340,1733,400842,46.56,0.75
174.440,1734,400826,46.78,0.75
174.540,1735,400394,46.56,0.75
174.641,1736,400650,44.95,0.75
174.742,1737,400570,43.82,0.75
174.842,1738,400586,44.44,0.75
174.943,1739,399946,46.41,0.75
175.045,1740,399962,45.58,0.75
175.145,1741,400074,47.79,0.75
175.245,1742,399898,45.71,0.75
175.346,1743,401226,45.84,0.75
175.446,1744,400554,44.40,0.74
175.547,1745,400394,44.47,0.74
175.647,1746,400762,45.55,0.74
175.748,1747,400618,43.45,0.74
175.850,1748,401114,46.01,0.74
175.949,1749,400874,45.27,0.74
176.049,1750,401146,45.04,0.74
176.149,1751,401450,44.26,0.74
176.250,1752,400810,44.91,0.74
176.351,1753,400634,45.13,0.74
176.452,1754,400538,47.94,0.74
176.553,1755,401194,45.89,0.74
176.655,1756,401402,47.90,0.74
176.755,1757,401258,46.27,0.74
176.856,1758,401146,47.22,0.74
176.955,1759,401786,44.01,0.74
177.056,1760,401818,45.27,0.74
177.156,1761,401898,44.61,0.74
177.257,1762,401370,43.50,0.74
177.357,1763,401050,44.48,0.74
177.459,1764,401722,46.59,0.74
177.559,1765,401930,47.97,0.74
177.659,1766,401594,45.82,0.74
177.760,1767,402010,46.69,0.74
177.860,1768,401802,44.94,0.73
177.960,1769,402474,45.15,0.73
178.061,1770,402202,45.25,0.73
178.161,1771,401562,44.79,0.73
178.262,1772,401610,44.02,0.73
178.362,1773,402090,44.16,0.73
178.463,1774,401674,43.98,0.73
178.563,1775,401706,44.50,0.73
178.664,1776,402298,44.19,0.73
178.764,1777,402218,45.27,0.73
178.865,1778,401354,44.32,0.73
178.965,1779,401770,45.55,0.73
179.066,1780,401594,44.71,0.73
179.166,1781,401994,69.29,0.73
179.267,1782,402298,69.40,0.73
179.367,1783,403162,32.61,0.73
179.468,1784,402410,31.76,0.73
179.568,1785,402330,75.33,0.73
179.669,1786,402138,74.40,0.73
179.769,1787,402154,32.49,0.73
179.870,1788,402090,32.62,0.73
179.970,1789,402154,81.92,0.73
180.071,1790,402314,81.00,0.73
180.172,1791,402570,31.25,0.73
180.272,1792,402394,31.13,0.73
180.373,1793,401946,88.42,0.72
180.473,1794,402074,87.47,0.72
180.573,1795,401786,35.21,0.72
180.674,1796,402458,34.80,0.72
180.774,1797,401338,78.39,0.72
180.875,1798,402058,80.42,0.72
180.975,1799,402186,27.26,0.72
181.077,1800,402378,28.72,0.72
181.176,1801,401130,84.85,0.72
181.277,1802,401434,82.83,0.72
181.377,1803,401786,31.06,0.72
181.478,1804,402010,31.68,0.72
181.579,1805,401626,52.33,0.72
181.680,1806,401770,52.71,0.72
181.781,1807,401610,43.39,0.72
181.882,1808,401354,41.35,0.72
181.983,1809,401130,45.32,0.72
182.084,1810,401818,45.17,0.72
182.185,1811,401274,44.78,0.72
182.285,1812,400858,42.97,0.72
182.386,1813,401338,43.96,0.72
182.486,1814,401898,45.98,0.72
182.588,1815,401658,46.75,0.72
182.687,1816,401162,44.53,0.72
182.787,1817,401770,44.10,0.72
182.888,1818,402378,45.34,0.71
182.989,1819,401546,150.87,0.71
183.089,1820,401898,89.82,0.71
183.190,1821,401642,25.96,0.71
183.290,1822,401642,26.76,0.71
183.391,1823,402074,43.93,0.71
183.491,1824,401722,45.17,0.71
183.592,1825,401546,43.94,0.71
183.692,1826,402122,44.21,0.71
183.793,1827,401594,43.68,0.71
183.893,1828,402122,44.22,0.71
183.994,1829,401450,45.77,0.71
184.095,1830,401242,47.44,0.71
184.195,1831,401994,42.54,0.71
184.296,1832,401450,42.01,0.71
184.396,1833,402074,60.55,0.71
184.497,1834,401242,59.78,0.71
184.597,1835,401962,35.82,0.71
184.699,1836,402442,36.27,0.71
184.798,1837,401322,45.31,0.71
184.898,1838,400442,43.81,0.71
184.999,1839,400874,44.39,0.71
185.100,1840,401194,44.41,0.71
185.200,1841,400970,52.13,0.71
185.300,1842,401226,53.44,0.71
185.401,1843,400890,38.64,0.70
185.501,1844,400650,39.17,0.70
185.602,1845,400906,51.21,0.70
185.703,1846,400730,48.79,0.70
185.804,1847,401194,41.06,0.70
185.905,1848,401610,42.12,0.70
186.004,1849,401242,71.33,0.70
186.105,1850,401562,61.74,0.70
186.205,1851,401306,38.61,0.70
186.305,1852,400410,38.16,0.70
186.406,1853,400970,57.45,0.70
186.506,1854,400842,55.22,0.70
